,시간,시가,고가,저가,종가,거래량
6111,2020-08-15T17:00:00,13988000,14000000,13947000,13961000,164.2265683
6110,2020-08-15T18:00:00,13963000,13993000,13944000,13970000,109.0240112
6109,2020-08-15T19:00:00,13986000,13987000,13949000,13970000,69.80573049
6108,2020-08-15T20:00:00,13970000,13991000,13930000,13938000,131.4686348
6107,2020-08-15T21:00:00,13952000,13953000,13798000,13824000,358.9469957
6106,2020-08-15T22:00:00,13818000,13891000,13796000,13887000,175.0584485
6105,2020-08-15T23:00:00,13887000,13889000,13853000,13856000,109.5672971
6104,2020-08-16T00:00:00,13856000,13890000,13846000,13870000,177.1113899
6103,2020-08-16T01:00:00,13877000,13925000,13861000,13902000,163.7286104
6102,2020-08-16T02:00:00,13906000,13930000,13882000,13883000,64.15701164
6101,2020-08-16T03:00:00,13883000,13916000,13875000,13898000,35.71899326
6100,2020-08-16T04:00:00,13885000,13901000,13832000,13854000,59.85989892
6099,2020-08-16T05:00:00,13851000,13865000,13832000,13845000,51.18630076
6098,2020-08-16T06:00:00,13845000,14027000,13820000,13935000,305.4451826
6097,2020-08-16T07:00:00,13912000,13997000,13867000,13877000,111.6638481
6096,2020-08-16T08:00:00,13877000,13901000,13848000,13878000,86.52480881
6095,2020-08-16T09:00:00,13867000,13898000,13801000,13820000,167.7414276
6094,2020-08-16T10:00:00,13813000,13899000,13800000,13869000,151.7898334
6093,2020-08-16T11:00:00,13869000,13879000,13840000,13845000,98.41333809
6092,2020-08-16T12:00:00,13862000,13946000,13850000,13938000,111.9036734
6091,2020-08-16T13:00:00,13938000,13962000,13903000,13916000,118.6525772
6090,2020-08-16T14:00:00,13924000,13940000,13890000,13919000,98.58364412
6089,2020-08-16T15:00:00,13919000,13929000,13892000,13908000,86.58158983
6088,2020-08-16T16:00:00,13908000,13910000,13874000,13893000,79.48929601
6087,2020-08-16T17:00:00,13893000,13899000,13856000,13878000,95.27697746
6086,2020-08-16T18:00:00,13876000,13893000,13854000,13881000,85.76410406
6085,2020-08-16T19:00:00,13881000,13884000,13800000,13823000,138.2677984
6084,2020-08-16T20:00:00,13817000,13868000,13755000,13815000,222.7286041
6083,2020-08-16T21:00:00,13815000,13839000,13751000,13828000,242.950927
6082,2020-08-16T22:00:00,13828000,13860000,13810000,13859000,119.6328072
6081,2020-08-16T23:00:00,13859000,13891000,13821000,13837000,101.9322549
6080,2020-08-17T00:00:00,13837000,13879000,13820000,13873000,116.7706271
6079,2020-08-17T01:00:00,13879000,13921000,13850000,13878000,120.2925865
6078,2020-08-17T02:00:00,13878000,13897000,13830000,13833000,71.07164215
6077,2020-08-17T03:00:00,13849000,13855000,13817000,13843000,26.7356241
